X,Y,OBJECTID,TERM_ID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,EXSTARS_I,OWNER,OPERATOR,POSREL,COMMODITY,CAPACITY,TRUCK_IN,TRUCK_OUT,PIPE_IN,PIPE_OUT,MARINE_IN,MARINE_OUT,RAIL_IN,RAIL_OUT,ASPHALT,CHEMICALS,PROPANE,BUTANE,REFINED,ETHANOL,BIODIESEL,CRUDE_OIL,JETFUEL,GASOLINE,DISTILLATE,AVGAS
-75.250539,39.845649,1310,ANLTK34029,"SUNOCO LOGISTICS PARTNERS, L.P. - PAULSBORO TERMINAL",825 CLONMELL ROAD,PAULSBORO,NJ,8066,NOT AVAILABLE,(856) 423-2400,MARINE TERMINAL,IN SERVICE,-999,GLOUCESTER,34015,USA,39.845649,-75.250539,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2018/11/12 00:00:00+00,http://www.sunocologistics.com/,T-22-NJ-1517,NOT AVAILABLE,NOT AVAILABLE,WITHIN 40 FEET,REFINED,80000,YES,YES,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,YES,NO,NO,NO
-75.257763,39.83954,1311,ANLTK34030,PAULSBORO REFINING - PAULSBORO REFINERY,800 BILLINGSPORT RD,PAULSBORO,NJ,8066,NOT AVAILABLE,NOT AVAILABLE,REFINERY TERMINAL,IN SERVICE,-999,GLOUCESTER,34015,USA,39.83954,-75.257763,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2015/10/28 00:00:00+00,www.pbfenergy.com/,NONE,NOT AVAILABLE,NOT AVAILABLE,WITHIN 40 FEET,"CRUDE, REFINED, ASPHALT, CHEMICALS",4766000,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,NO,NO,YES,NOT AVAILABLE,NOT AVAILABLE,YES,YES,NO,YES,NOT AVAILABLE
-75.067095,39.977788,1312,ANLTK34031,"BUCKEYE TERMINALS, LLC - PENNSAUKEN TERMINAL",123 DEROUSSE AVENUE,PENNSAUKEN,NJ,8110,NOT AVAILABLE,(856) 663-9000,MARINE TERMINAL,IN SERVICE,-999,CAMDEN,34007,USA,39.977788,-75.067095,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2018/06/30 00:00:00+00,www.buckeye.com,T-22-NJ-1528,NOT AVAILABLE,NOT AVAILABLE,WITHIN 40 FEET,"REFINED, CHEMICALS",2029700,YES,YES,YES,YES,YES,YES,NO,NO,NO,YES,NO,NO,YES,NOT AVAILABLE,NOT AVAILABLE,NO,NO,NO,YES,NOT AVAILABLE
-74.262984,40.536338,1313,ANLTK34032,"BUCKEYE TERMINALS, LLC - PERTH AMBOY REFINERY",1200 STATE STREET & 380 MAURER ROAD,PERTH AMBOY,NJ,8861,NOT AVAILABLE,(732) 738-2136,REFINERY TERMINAL,IN SERVICE,-999,MIDDLESEX,34023,USA,40.536338,-74.262984,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2018/11/12 00:00:00+00,http://buckeyeglobalmarine.com/,T-22-NJ-1531,NOT AVAILABLE,NOT AVAILABLE,WITHIN 40 FEET,"CRUDE, REFINED, ASPHALT, CHEMICALS",2799000,YES,YES,NO,NO,YES,YES,YES,YES,YES,YES,NO,NO,YES,NOT AVAILABLE,NOT AVAILABLE,YES,YES,NO,YES,NOT AVAILABLE
-74.292025,40.513041,1314,ANLTK34033,"BUCKEYE TERMINALS, LLC - RARITAN BAY TERMINAL",577 SMITH STREET,PERTH AMBOY,NJ,8861,NOT AVAILABLE,(732) 750-6066,MARINE TERMINAL,IN SERVICE,-999,MIDDLESEX,34023,USA,40.513041,-74.292025,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2018/10/31 00:00:00+00,www.buckeye.com,T-22-NJ-1545,NOT AVAILABLE,NOT AVAILABLE,WITHIN 40 FEET,"REFINED, CHEMICALS",5000000,YES,YES,YES,YES,YES,YES,NO,NO,NO,YES,NO,NO,YES,NO,NO,NO,NO,YES,YES,NO
-74.254186,40.522507,1315,ANLTK34034,KINDER MORGAN LIQUIDS TERMINALS LLC,920 STATE STREET,PERTH AMBOY,NJ,8861,NOT AVAILABLE,(773) 826-1144,MARINE TERMINAL,IN SERVICE,-999,MIDDLESEX,34023,USA,40.522507,-74.254186,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2015/10/28 00:00:00+00,http://www.kindermorgan.com/,NONE,NOT AVAILABLE,NOT AVAILABLE,WITHIN 40 FEET,"REFINED, CHEMICALS",2258000,NO,NO,YES,YES,YES,YES,NO,NO,NO,YES,NO,NO,YES,NOT AVAILABLE,NOT AVAILABLE,NO,NO,NO,YES,NOT AVAILABLE
-74.256132,40.53806,1316,ANLTK34035,VOPAK TERMINAL - PERTH AMBOY,1400 STATE STREET,PERTH AMBOY,NJ,8861,NOT AVAILABLE,(732) 738-2136,MARINE TERMINAL,IN SERVICE,-999,MIDDLESEX,34023,USA,40.53806,-74.256132,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2015/10/28 00:00:00+00,www.vopak.com,NONE,NOT AVAILABLE,NOT AVAILABLE,WITHIN 40 FEET,NOT AVAILABLE,992000,YES,YES,NO,NO,YES,YES,YES,YES,NO,NO,NO,NO,NO,NOT AVAILABLE,NOT AVAILABLE,NO,NO,NO,NO,NOT AVAILABLE
-74.434178,40.552296,1317,ANLTK34036,SUNOCO LOGISTICS PARTNERS L.P.,1028 STELTON ROAD,PISCATAWAY,NJ,8854,NOT AVAILABLE,(732) 981-0659,BULK TERMINAL,DISMANTLED,-999,MIDDLESEX,34023,USA,40.552296,-74.434178,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2018/08/15 00:00:00+00,www.sunocologistics.com,T-22-NJ-1534,NOT AVAILABLE,NOT AVAILABLE,WITHIN 40 FEET,REFINED,125380,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,YES,NOT AVAILABLE,NOT AVAILABLE,NO,NO,NO,YES,NOT AVAILABLE
-74.136067,40.698432,1318,ANLTK34037,BP PRODUCTS NORTH AMERICA,350 COASTAL STREET,PORT NEWARK,NJ,7114,NOT AVAILABLE,(973) 465-2427,MARINE TERMINAL,IN SERVICE,-999,ESSEX,34013,USA,40.698432,-74.136067,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2018/04/24 00:00:00+00,www.bpmarine.com,T-22-NJ-1519,NOT AVAILABLE,NOT AVAILABLE,WITHIN 40 FEET,CHEMICALS,807000,YES,YES,YES,YES,YES,YES,NO,NO,NO,YES,NO,NO,NO,NOT AVAILABLE,NOT AVAILABLE,NO,NO,NO,NO,NOT AVAILABLE
-74.2451749,40.56349606,1319,ANLTK34038,"BUCKEYE TERMINALS, LLC - PORT READING TERMINAL",750 CLIFF ROAD,PORT READING,NJ,7077,NOT AVAILABLE,(732) 750-7865,REFINERY TERMINAL,IN SERVICE,-999,MIDDLESEX,34023,USA,40.56349606,-74.2451749,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2018/10/31 00:00:00+00,www.buckeye.com/,T-22-NJ-1535,NOT AVAILABLE,NOT AVAILABLE,WITHIN 40 FEET,"REFINED, CHEMICALS",6000000,YES,YES,YES,YES,YES,YES,YES,YES,NO,YES,NO,YES,YES,NO,NO,NO,YES,NO,YES,NO
-74.031449,40.860248,1320,ANLTK34039,DOWLING FUEL CO,100 INDUSTRIAL AVENUE,RIDGEFIELD PARK,NJ,7660,NOT AVAILABLE,(201) 440-1000,MARINE TERMINAL,IN SERVICE,-999,BERGEN,34003,USA,40.860248,-74.031449,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2015/10/28 00:00:00+00,NOT AVAILABLE,NONE,NOT AVAILABLE,NOT AVAILABLE,WITHIN 40 FEET,NOT AVAILABLE,0,YES,YES,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NOT AVAILABLE,NOT AVAILABLE,NO,NO,NO,NO,NOT AVAILABLE
-74.256108,40.542664,1321,ANLTK34040,MOTIVA ENTERPRISES LLC,111 STATE STREET,SEWAREN,NJ,7077,NOT AVAILABLE,(732) 855-3200,MARINE TERMINAL,IN SERVICE,-999,MIDDLESEX,34023,USA,40.542664,-74.256108,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2018/11/12 00:00:00+00,www.motivaenterprises.com,T-22-NJ-1538,NOT AVAILABLE,NOT AVAILABLE,WITHIN 40 FEET,REFINED,5997800,YES,YES,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,YES,NOT AVAILABLE,NOT AVAILABLE,NO,YES,NO,YES,NOT AVAILABLE
-75.178082,39.820711,1322,ANLTK34041,"GULF OIL, LIMITED PARTNERSHIP - WOODBURY TERMINAL",920 KINGS HIGHWAY,WEST DEPTFORD,NJ,8086,NOT AVAILABLE,(856) 845-3950,BULK TERMINAL,IN SERVICE,-999,GLOUCESTER,34015,USA,39.820711,-75.178082,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2018/11/06 00:00:00+00,www.gulfoil.com,T-22-NJ-1540,NOT AVAILABLE,NOT AVAILABLE,WITHIN 40 FEET,"REFINED, CHEMICALS",568450,YES,YES,YES,YES,YES,YES,NO,NO,NO,YES,NO,NO,YES,NOT AVAILABLE,NOT AVAILABLE,NO,NO,YES,YES,NOT AVAILABLE
-74.207651,40.59819,1323,ANLTK34042,CITGO PETROLEUM CORPORATION - LINDEN TERMINAL,4801 SOUTH WOOD AVENUE,TREMLEY POINT,NJ,7036,NOT AVAILABLE,(908) 862-3300,MARINE TERMINAL,IN SERVICE,-999,UNION,34039,USA,40.59819,-74.207651,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2018/03/28 00:00:00+00,www.citgo.com,T-22-NJ-1513,NOT AVAILABLE,CITGO PETROLEUM CORPORATION,WITHIN 40 FEET,"REFINED, BIOFUEL, CHEMICALS",3669250,YES,YES,YES,YES,YES,NO,NO,NO,NO,YES,NO,NO,YES,YES,NO,NO,YES,YES,YES,NO
-74.222635,40.609638,1324,ANLTK34043,NUSTAR - LINDEN TRUCK RACK TERMINAL,3700 SOUTH WOOD AVENUE,TREMLEY POINT,NJ,7036,NOT AVAILABLE,(908) 862-5510,BULK TERMINAL,IN SERVICE,-999,UNION,34039,USA,40.609638,-74.222635,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2018/11/12 00:00:00+00,www.nustarenergy.com/,T-22-NJ-1516,NOT AVAILABLE,NOT AVAILABLE,WITHIN 40 FEET,REFINED,370551,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,YES,NOT AVAILABLE,NOT AVAILABLE,NO,NO,YES,YES,NOT AVAILABLE
-74.221457,40.60882,1325,ANLTK34044,"ST LINDEN TERMINAL, LLC (NUSTAR) - NORTHVILLE LINDEN",4501 TREMLEY POINT ROAD,TREMLEY POINT,NJ,7036,NOT AVAILABLE,(908) 862-5740,MARINE TERMINAL,IN SERVICE,-999,UNION,34039,USA,40.60882,-74.221457,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2015/10/28 00:00:00+00,www.stservices.net,T-22-NJ-1539,NUSTAR ENERGY LP,NOT AVAILABLE,WITHIN 40 FEET,REFINED,4111600,NO,NO,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,YES,NOT AVAILABLE,NOT AVAILABLE,NO,YES,NO,YES,NOT AVAILABLE
-74.728105,40.17621,1326,ANLTK34045,"CONSUMERS OIL CORPORATION (SLF, INCORPORATED T/A)",1473 LAMBERTON ROAD,TRENTON,NJ,8611,NOT AVAILABLE,(609) 394-8282,MARINE TERMINAL,IN SERVICE,-999,MERCER,34021,USA,40.17621,-74.728105,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2018/11/12 00:00:00+00,NOT AVAILABLE,T-22-NJ-1548,NOT AVAILABLE,NOT AVAILABLE,WITHIN 40 FEET,NOT AVAILABLE,0,YES,YES,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NOT AVAILABLE,NOT AVAILABLE,NO,NO,NO,NO,NOT AVAILABLE
-74.730283,40.176766,1327,ANLTK34046,"BUCKEYE TERMINALS, LLC - TRENTON TERMINAL",1463 LAMBERTON ROAD,TRENTON,NJ,8611,NOT AVAILABLE,(609) 393-6899,MARINE TERMINAL,IN SERVICE,-999,MERCER,34021,USA,40.176766,-74.730283,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2018/11/12 00:00:00+00,NOT AVAILABLE,T-22-NJ-1547,NOT AVAILABLE,NOT AVAILABLE,WITHIN 40 FEET,REFINED,415270,YES,YES,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,YES,NOT AVAILABLE,NOT AVAILABLE,NO,NO,YES,YES,NOT AVAILABLE
-74.727171,40.176513,1328,ANLTK34047,EXXONMOBIL REFINING AND SUPPLY COMPANY,2785 LAMBERTON ROAD,TRENTON,NJ,8611,NOT AVAILABLE,NOT AVAILABLE,MARINE TERMINAL,IN SERVICE,-999,MERCER,34021,USA,40.176513,-74.727171,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2015/10/28 00:00:00+00,http://corporate.exxonmobil.com/,T-22-NJ-1542,NOT AVAILABLE,NOT AVAILABLE,WITHIN 40 FEET,NOT AVAILABLE,67700,YES,YES,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NOT AVAILABLE,NOT AVAILABLE,NO,NO,NO,NO,NOT AVAILABLE
-75.1558,39.8718,1329,ANLTK34048,SUNOCO EAGLE POINT REFINERY,1250 CROWN POINT RD.,WESTVILLE,NJ,8093,NOT AVAILABLE,(856) 853-3100,REFINERY TERMINAL,IN SERVICE,-999,GLOUCESTER,34015,USA,39.8718,-75.1558,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2015/10/28 00:00:00+00,http://www.sunocologistics.com/,NONE,SUNOCO LOGISTICS,NOT AVAILABLE,WITHIN 40 FEET,NOT AVAILABLE,-999,YES,YES,YES,YES,NO,NO,YES,YES,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
-74.088364,40.744611,1330,ANLTK34049,OWENS CORNING - KEARNY,1249 NEWARK TURNPIKE,KEARNY,NJ,7032,NOT AVAILABLE,(201) 998-5666,ASPHALT PROCESSING,IN SERVICE,-999,HUDSON,34017,USA,40.744611,-74.088364,324122,ASPHALT SHINGLE AND COATING MATERIALS MANUFACTURING,EIA,2015/07/27 00:00:00+00,OTHER,2020/06/18 00:00:00+00,http://www.owenscorning.com/,NONE,OWENS CORNING,NOT AVAILABLE,WITHIN 40 FEET,ASPHALT,-999,YES,YES,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
-74.16531903,40.75726191,1331,ANLTK34050,NEWARK,126 PASSAIC ST,NEWARK,NJ,7104,NOT AVAILABLE,(973) 482-2400,MARINE TERMINAL,IN SERVICE,-999,ESSEX,34013,USA,40.75726191,-74.16531903,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2018/04/24 00:00:00+00,http://passaic.sharepointspace.com,NONE,FAST OIL,NOT AVAILABLE,WITHIN 40 FEET,"REFINED, BIOFUEL",200000,YES,YES,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,YES,NOT AVAILABLE
-75.25168954,39.83082835,1332,ANLTK34051,EXXON MOBIL LUBE PLANT - PAULSBORO,1001 BILLINGSPORT RD,PAULSBORO,NJ,8066,NOT AVAILABLE,(856) 224-5000,BULK TERMINAL,IN SERVICE,-999,GLOUCESTER,34015,USA,39.83082835,-75.25168954,324191,PETROLEUM LUBRICATING OIL AND GREASE MANUFACTURING,RIGHT-TO-KNOW NETWORK,2015/07/27 00:00:00+00,OTHER,2015/10/28 00:00:00+00,http://data.rtknet.org/,NONE,EXXONMOBIL OIL CORP,NOT AVAILABLE,WITHIN 40 FEET,"REFINED, CHEMICALS",-999,YES,YES,NO,NO,NO,NO,YES,YES,NO,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,NOT AVAILABLE
-75.24820637,39.84715803,1333,ANLTK34052,PAULSBORO,3RD ST & BILLINGSPORT ROAD,PAULSBORO,NJ,8066,NOT AVAILABLE,(856) 423-3432,MARINE TERMINAL,IN SERVICE,-999,GLOUCESTER,34015,USA,39.84715803,-75.24820637,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2015/10/28 00:00:00+00,http://www.petrocomenergy.com/,T-22-NJ-1525,PLAINS PRODUCTS TERMINALS LLC,NOT AVAILABLE,WITHIN 40 FEET,"REFINED, BIOFUEL",-999,YES,YES,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,YES,YES,NOT AVAILABLE
-74.21143025,40.60341532,1334,ANLTK34053,PHILLIPS 66 TREMLY POINT,4601 TREMLEY POINT RD,LINDEN,NJ,7036,NOT AVAILABLE,(908) 523-6521,BULK TERMINAL,IN SERVICE,-999,UNION,34039,USA,40.60341532,-74.21143025,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2015/10/28 00:00:00+00,http://www.phillips66.com,NONE,PHILLIPS 66 COMPANY,NOT AVAILABLE,WITHIN 40 FEET,NOT AVAILABLE,-999,YES,YES,NO,NO,YES,YES,YES,YES,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
-75.137833,39.867293,1335,ANLTK34054,SUNOCO PARTNERS MARKETING & TERMINALS LP - EAGLE POINT TERMINAL,"1000 CROWN POINT RD., RT 130 S.",WESTVILLE,NJ,8093,NOT AVAILABLE,(856) 933-5270,BULK TERMINAL,IN SERVICE,-999,GLOUCESTER,34015,USA,39.867293,-75.137833,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2018/11/12 00:00:00+00,http://www.sunocologistics.com/,T-22-NJ-1544,SUNOCO LOGISTICS,NOT AVAILABLE,WITHIN 40 FEET,"CRUDE, REFINED, BIOFUEL, CHEMICALS",6000000,YES,YES,YES,YES,YES,YES,YES,YES,NO,YES,NO,NO,YES,YES,NO,YES,NO,YES,YES,NOT AVAILABLE
-74.426961,40.798201,1336,ANLTK34055,MORRISTOWN MUNICIPAL AIRPORT,8 AIRPORT DRIVE,MORRISTOWN,NJ,7960,NOT AVAILABLE,NOT AVAILABLE,AIRPORT,IN SERVICE,-999,MORRIS,34027,USA,40.798201,-74.426961,424710,PETROLEUM BULK STATIONS AND TERMINALS,AIRNAV,2017/11/22 00:00:00+00,OTHER,2017/11/22 00:00:00+00,https://www.mmuair.com/,NONE,NOT AVAILABLE,EXXONMOBIL,WITHIN 40 FEET,REFINED,2857,YES,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,YES,NO,NO,YES
-105.977,32.814,1337,ANLTK35001,EPIC MIDSTREAM LLC,6026 HIGHWAY 54 SOUTH,ALAMOGORDO,NM,88311,NOT AVAILABLE,(505) 437-7500,BULK TERMINAL,IN SERVICE,-999,OTERO,35035,USA,32.814,-105.977,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2019/05/03 00:00:00+00,https://www.imtt.com/,T-85-NM-4259,IMTT,IMTT,WITHIN 40 FEET,REFINED,120210,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,YES,NO,NO,NO
-106.645731,35.046521,1338,ANLTK35002,SOUTH FLORIDA MATERIALS CORPORATION DBA VECENERGY,3200 BROADWAY SE,ALBUQUERQUE,NM,87102,NOT AVAILABLE,(915) 775-3278,BULK TERMINAL,IN SERVICE,-999,BERNALILLO,35001,USA,35.046521,-106.645731,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2019/04/26 00:00:00+00,http://www.vecenergy.com/,T-85-NM-4251,NOT AVAILABLE,NOT AVAILABLE,WITHIN 40 FEET,"REFINED, CHEMICALS",160630,YES,YES,YES,YES,NO,NO,YES,YES,NO,YES,NO,NO,YES,NOT AVAILABLE,NOT AVAILABLE,NO,NO,NO,YES,NOT AVAILABLE
-106.659447,34.992279,1339,ANLTK35003,PHILLIPS 66 PIPELINE - ALBUQUERQUE TERMINAL,6356 STATE ROAD 47 SW / 6356 DESERT ROAD SE,ALBUQUERQUE,NM,87105,NOT AVAILABLE,(505) 877-0900,BULK TERMINAL,IN SERVICE,-999,BERNALILLO,35001,USA,34.992279,-106.659447,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2019/04/26 00:00:00+00,https://www.phillips66.com/,T-85-NM-4254,NOT AVAILABLE,NOT AVAILABLE,WITHIN 40 FEET,REFINED,244000,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NOT AVAILABLE,NOT AVAILABLE,NO,NO,NO,YES,NOT AVAILABLE
-106.645948,35.02019,1340,ANLTK35004,"HOLLY ENERGY PARTNERS-OPERATING, L.P.",4036 BROADWAY SE,ALBUQUERQUE,NM,87105,NOT AVAILABLE,(505) 877-9710,BULK TERMINAL,IN SERVICE,-999,BERNALILLO,35001,USA,35.02019,-106.645948,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2015/10/28 00:00:00+00,http://www.hollyenergy.com/,T-85-NM-4252,NOT AVAILABLE,NOT AVAILABLE,WITHIN 40 FEET,REFINED,180015,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,YES,NOT AVAILABLE,NOT AVAILABLE,NO,YES,NO,NO,NOT AVAILABLE
-106.65786,34.992444,1341,ANLTK35005,NUSTAR LOGISTICS LP - ALBUQUERQUE TERMINAL,6348 STATE ROAD 303,ALBUQUERQUE,NM,87105,NOT AVAILABLE,(505) 877-9210,BULK TERMINAL,IN SERVICE,-999,BERNALILLO,35001,USA,34.992444,-106.65786,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2018/11/08 00:00:00+00,http://nustarenergy.com,T-85-NM-4253,NOT AVAILABLE,NOT AVAILABLE,WITHIN 40 FEET,"REFINED, BIOFUEL",245000,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,YES,YES,YES,NO
-106.651936,35.064957,1342,ANLTK35006,WESTERN REFINING TERMINALS - ALBUQUERQUE ASPHALT TERMINAL,2040 SECOND STREET,ALBUQUERQUE,NM,87102,NOT AVAILABLE,(505) 243-5579,ASPHALT TERMINAL,IN SERVICE,-999,BERNALILLO,35001,USA,35.064957,-106.651936,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2019/04/26 00:00:00+00,www.wnr.com,NONE,NOT AVAILABLE,NOT AVAILABLE,WITHIN 40 FEET,"ASPHALT, CHEMICALS",147446,YES,YES,YES,YES,NO,NO,NO,NO,YES,YES,NO,NO,NO,NOT AVAILABLE,NOT AVAILABLE,NO,NO,NO,NO,NOT AVAILABLE
-106.648078,35.045783,1343,ANLTK35007,WESTERN REFINING TERMINALS - ALBUQUERQUE PRODUCTS TERMINAL,3209 BROADWAY BLVD SE,ALBUQUERQUE,NM,87105,NOT AVAILABLE,(505) 243-7735,BULK TERMINAL,IN SERVICE,-999,BERNALILLO,35001,USA,35.045783,-106.648078,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2019/04/26 00:00:00+00,www.wnr.com,T-85-NM-4255,NOT AVAILABLE,NOT AVAILABLE,WITHIN 40 FEET,CHEMICALS,170000,YES,YES,YES,YES,NO,NO,YES,YES,NO,YES,NO,NO,NO,NOT AVAILABLE,NOT AVAILABLE,NO,NO,NO,NO,NOT AVAILABLE
-104.395589,32.851057,1344,ANLTK35008,HOLLY ENERGY PARTNERS (NAVAJO REFINING CO) - ARTESIA,501 E MAIN (US HWY 82)/E LOGAN AVE AND N FREEMAN AVE,ARTESIA,NM,88210,NOT AVAILABLE,(505) 748-3311,REFINERY TERMINAL,IN SERVICE,-999,EDDY,35015,USA,32.851057,-104.395589,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2019/04/26 00:00:00+00,http://www.hollyenergy.com/,T-85-NM-4256,NOT AVAILABLE,NOT AVAILABLE,WITHIN 40 FEET,"REFINED, ASPHALT, CHEMICALS",150000,YES,YES,YES,YES,NO,NO,YES,YES,YES,YES,YES,YES,YES,NOT AVAILABLE,NOT AVAILABLE,NO,YES,NO,YES,NOT AVAILABLE
-106.766376,34.651587,1345,ANLTK35009,BNSF - BELEN RAIL YARD,106 N FIRST ST.,BELEN,NM,87002,NOT AVAILABLE,(505) 864-4988,BULK - RAILROAD TERMINAL,IN SERVICE,-999,VALENCIA,35061,USA,34.651587,-106.766376,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2019/05/03 00:00:00+00,http://www.inboundlogistics.com/,T-86-NM-4264,NOT AVAILABLE,NOT AVAILABLE,WITHIN 40 FEET,REFINED,261905,NO,NO,YES,YES,NO,NO,YES,YES,NO,NO,NO,NO,YES,NOT AVAILABLE,NOT AVAILABLE,NO,NO,NO,YES,NOT AVAILABLE
-107.96555,36.672817,1346,ANLTK35010,"HOLLY ENERGY PARTNERS-OPERATING, L.P.",170 ROAD 4980,BLOOMFIELD,NM,87413,NOT AVAILABLE,(505) 632-9444,BULK TERMINAL,IN SERVICE,-999,SAN JUAN,35045,USA,36.672817,-107.96555,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2018/04/24 00:00:00+00,www.hollyenergy.com,T-86-NM-4250,NOT AVAILABLE,NOT AVAILABLE,WITHIN 40 FEET,REFINED,202650,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,YES,NOT AVAILABLE,NOT AVAILABLE,NO,YES,NO,NO,NOT AVAILABLE
